Year,Period,Area,Ownership,Industry Code,Industry,Level,Establishments,Firms,Average Employment,Average Weekly Wage,Total Wages,Month 1 Employment,Month 2 Employment,Month 3 Employment,Hierarchical Ordering
2018,1,Webb,Private,52,Finance and Insurance,2,253 ,171 ,"2,664 ",739 ,"25,584,036 ","2,675 ","2,649 ","2,669 ",1775
2018,1,Comal,Private,52,Finance and Insurance,2,219 ,173 ,"1,038 ","1,324 ","17,871,536 ","1,039 ","1,033 ","1,043 ",1775
2018,1,Taylor,Private,52,Finance and Insurance,2,230 ,181 ,"2,618 ","1,138 ","38,728,068 ","2,612 ","2,629 ","2,612 ",1775
2018,1,Brazos,Private,52,Finance and Insurance,2,250 ,189 ,"1,820 ","1,617 ","38,257,010 ","1,799 ","1,826 ","1,836 ",1775
2018,1,Gregg,Private,52,Finance and Insurance,2,264 ,193 ,"1,837 ","1,072 ","25,599,621 ","1,837 ","1,831 ","1,842 ",1775
2018,1,Bell,Private,52,Finance and Insurance,2,339 ,210 ,"4,231 ",893 ,"49,098,777 ","4,386 ","4,245 ","4,061 ",1775
2018,1,Potter,Private,52,Finance and Insurance,2,257 ,214 ,"3,422 ","1,230 ","54,706,443 ","3,427 ","3,424 ","3,414 ",1775
2018,1,Jefferson,Private,52,Finance and Insurance,2,322 ,225 ,"2,570 ","1,407 ","46,993,782 ","2,580 ","2,568 ","2,561 ",1775
2018,1,Brazoria,Private,52,Finance and Insurance,2,346 ,232 ,"2,035 ","1,174 ","31,060,000 ","2,030 ","2,035 ","2,041 ",1775
2018,1,Galveston,Private,52,Finance and Insurance,2,394 ,252 ,"4,609 ","1,286 ","77,065,091 ","4,634 ","4,608 ","4,586 ",1775
2018,1,Cameron,Private,52,Finance and Insurance,2,414 ,259 ,"3,412 ",798 ,"35,405,198 ","3,386 ","3,397 ","3,454 ",1775
2018,1,Midland,Private,52,Finance and Insurance,2,322 ,262 ,"1,952 ","1,846 ","46,829,417 ","1,945 ","1,957 ","1,953 ",1775
2018,1,McLennan,Private,52,Finance and Insurance,2,354 ,268 ,"4,604 ","1,353 ","80,983,810 ","4,549 ","4,605 ","4,659 ",1775
2018,1,Nueces,Private,52,Finance and Insurance,2,546 ,356 ,"4,067 ","1,229 ","64,975,344 ","4,066 ","4,082 ","4,054 ",1775
2018,1,Smith,Private,52,Finance and Insurance,2,484 ,369 ,"2,922 ","1,356 ","51,499,356 ","2,902 ","2,915 ","2,948 ",1775
2018,1,Lubbock,Private,52,Finance and Insurance,2,535 ,393 ,"5,350 ","1,573 ","109,413,754 ","5,340 ","5,369 ","5,340 ",1775
2018,1,Williamson,Private,52,Finance and Insurance,2,679 ,397 ,"5,978 ","1,608 ","124,978,720 ","5,993 ","5,982 ","5,960 ",1775
2018,1,Hidalgo,Private,52,Finance and Insurance,2,787 ,472 ,"6,571 ",943 ,"80,595,510 ","6,587 ","6,586 ","6,540 ",1775
2018,1,Montgomery,Private,52,Finance and Insurance,2,773 ,522 ,"6,122 ","1,848 ","147,039,053 ","6,153 ","6,086 ","6,127 ",1775
2018,1,Fort Bend,Private,52,Finance and Insurance,2,832 ,568 ,"4,735 ","1,842 ","113,416,870 ","4,723 ","4,735 ","4,748 ",1775
2018,1,El Paso,Private,52,Finance and Insurance,2,928 ,592 ,"7,323 ","1,087 ","103,469,312 ","7,287 ","7,323 ","7,360 ",1775
2018,1,Denton,Private,52,Finance and Insurance,2,909 ,593 ,"7,771 ","1,427 ","144,196,415 ","7,769 ","7,770 ","7,774 ",1775
2018,1,Collin,Private,52,Finance and Insurance,2,"1,814 ","1,241 ","36,989 ","2,542 ","1,222,143,544 ","36,283 ","37,343 ","37,341 ",1775
2018,1,Bexar,Private,52,Finance and Insurance,2,"2,328 ","1,395 ","61,535 ","2,028 ","1,622,540,949 ","61,343 ","61,848 ","61,415 ",1775
2018,1,Travis,Private,52,Finance and Insurance,2,"2,359 ","1,624 ","32,441 ","2,369 ","998,975,903 ","32,255 ","32,485 ","32,582 ",1775
2018,1,Tarrant,Private,52,Finance and Insurance,2,"2,881 ","1,859 ","40,695 ","1,985 ","1,050,126,010 ","40,603 ","40,722 ","40,761 ",1775
2018,1,Dallas,Private,52,Finance and Insurance,2,"5,199 ","3,532 ","119,223 ","2,560 ","3,967,015,477 ","119,497 ","119,239 ","118,933 ",1775
2018,1,Harris,Private,52,Finance and Insurance,2,"6,464 ","4,080 ","77,340 ","3,040 ","3,056,521,797 ","77,088 ","77,449 ","77,482 ",1775
2018,2,Oldham,Private,52,Finance and Insurance,2,3 ,3 ,7 ,710 ,"64,620 ",7 ,7 ,7 ,1775
2018,2,Menard,Private,52,Finance and Insurance,2,3 ,3 ,18 ,845 ,"201,358 ",18 ,18 ,19 ,1775
2018,2,Delta,Private,52,Finance and Insurance,2,3 ,3 ,19 ,792 ,"195,726 ",18 ,18 ,21 ,1775
2018,2,Collingsworth,Private,52,Finance and Insurance,2,3 ,3 ,27 ,"1,262 ","437,592 ",26 ,27 ,27 ,1775
2018,2,Fisher,Private,52,Finance and Insurance,2,3 ,3 ,41 ,"1,426 ","766,139 ",42 ,42 ,40 ,1775
2018,2,Upton,Private,52,Finance and Insurance,2,4 ,4 ,16 ,442 ,"90,121 ",16 ,16 ,15 ,1775
2018,2,Dickens,Private,52,Finance and Insurance,2,4 ,4 ,18 ,825 ,"193,085 ",17 ,19 ,18 ,1775
2018,2,Sherman,Private,52,Finance and Insurance,2,4 ,4 ,22 ,993 ,"288,226 ",22 ,22 ,23 ,1775
2018,2,Schleicher,Private,52,Finance and Insurance,2,4 ,4 ,23 ,811 ,"246,068 ",23 ,24 ,23 ,1775
2018,2,Donley,Private,52,Finance and Insurance,2,4 ,4 ,24 ,972 ,"303,126 ",24 ,24 ,24 ,1775
2018,2,Briscoe,Private,52,Finance and Insurance,2,4 ,4 ,25 ,883 ,"283,172 ",24 ,25 ,25 ,1775
2018,2,Lipscomb,Private,52,Finance and Insurance,2,5 ,5 ,34 ,807 ,"360,388 ",35 ,33 ,35 ,1775
2018,2,Mitchell,Private,52,Finance and Insurance,2,5 ,5 ,37 ,952 ,"462,213 ",38 ,35 ,39 ,1775
2018,2,La Salle,Private,52,Finance and Insurance,2,5 ,5 ,63 ,949 ,"773,298 ",60 ,63 ,65 ,1775
2018,2,Cochran,Private,52,Finance and Insurance,2,6 ,5 ,18 ,827 ,"193,531 ",18 ,18 ,18 ,1775
2018,2,Hamilton,Private,52,Finance and Insurance,2,6 ,5 ,32 ,896 ,"372,545 ",32 ,31 ,33 ,1775
2018,2,Reagan,Private,52,Finance and Insurance,2,6 ,6 ,26 ,675 ,"231,096 ",26 ,27 ,26 ,1775
2018,2,San Saba,Private,52,Finance and Insurance,2,6 ,6 ,33 ,853 ,"369,711 ",33 ,33 ,34 ,1775
2018,2,Zavala,Private,52,Finance and Insurance,2,6 ,6 ,35 ,"1,092 ","496,730 ",35 ,35 ,35 ,1775
2018,2,Martin,Private,52,Finance and Insurance,2,6 ,6 ,38 ,973 ,"476,537 ",36 ,38 ,39 ,1775
2018,2,Shackelford,Private,52,Finance and Insurance,2,6 ,6 ,39 ,"1,161 ","583,395 ",39 ,39 ,38 ,1775
2018,2,Sutton,Private,52,Finance and Insurance,2,6 ,6 ,39 ,865 ,"434,590 ",40 ,37 ,39 ,1775
2018,2,Jack,Private,52,Finance and Insurance,2,6 ,6 ,51 ,905 ,"596,196 ",50 ,50 ,52 ,1775
2018,2,Concho,Private,52,Finance and Insurance,2,7 ,6 ,26 ,"1,054 ","356,110 ",26 ,26 ,26 ,1775
2018,2,Hardeman,Private,52,Finance and Insurance,2,7 ,6 ,41 ,877 ,"463,650 ",40 ,41 ,41 ,1775
2018,2,Sabine,Private,52,Finance and Insurance,2,7 ,6 ,60 ,721 ,"558,950 ",59 ,60 ,60 ,1775
2018,2,Archer,Private,52,Finance and Insurance,2,8 ,6 ,27 ,820 ,"291,488 ",27 ,27 ,28 ,1775
2018,2,Somervell,Private,52,Finance and Insurance,2,7 ,7 ,18 ,"1,002 ","234,494 ",18 ,18 ,18 ,1775
2018,2,Crane,Private,52,Finance and Insurance,2,7 ,7 ,19 ,560 ,"138,218 ",19 ,19 ,19 ,1775
2018,2,Garza,Private,52,Finance and Insurance,2,7 ,7 ,28 ,"1,019 ","366,321 ",28 ,29 ,26 ,1775
2018,2,Goliad,Private,52,Finance and Insurance,2,7 ,7 ,34 ,"1,076 ","475,676 ",33 ,34 ,35 ,1775
2018,2,Knox,Private,52,Finance and Insurance,2,7 ,7 ,35 ,847 ,"381,878 ",34 ,34 ,36 ,1775
2018,2,Carson,Private,52,Finance and Insurance,2,7 ,7 ,36 ,701 ,"325,045 ",35 ,36 ,36 ,1775
2018,2,Crosby,Private,52,Finance and Insurance,2,7 ,7 ,40 ,719 ,"377,007 ",40 ,40 ,41 ,1775
2018,2,Kimble,Private,52,Finance and Insurance,2,7 ,7 ,41 ,716 ,"378,565 ",39 ,41 ,42 ,1775
2018,2,Mason,Private,52,Finance and Insurance,2,7 ,7 ,45 ,"1,247 ","729,312 ",44 ,44 ,47 ,1775
2018,2,Brooks,Private,52,Finance and Insurance,2,7 ,7 ,45 ,614 ,"359,257 ",45 ,45 ,45 ,1775
2018,2,Hall,Private,52,Finance and Insurance,2,7 ,7 ,48 ,691 ,"433,882 ",47 ,47 ,51 ,1775
2018,2,Haskell,Private,52,Finance and Insurance,2,7 ,7 ,50 ,762 ,"495,398 ",50 ,50 ,50 ,1775
2018,2,Presidio,Private,52,Finance and Insurance,2,7 ,7 ,55 ,705 ,"504,240 ",55 ,55 ,55 ,1775
2018,2,Mills,Private,52,Finance and Insurance,2,7 ,7 ,55 ,935 ,"668,815 ",55 ,55 ,55 ,1775
2018,2,Winkler,Private,52,Finance and Insurance,2,7 ,7 ,58 ,798 ,"601,573 ",57 ,58 ,59 ,1775
2018,2,Crockett,Private,52,Finance and Insurance,2,7 ,7 ,120 ,"1,039 ","1,620,196 ",122 ,120 ,118 ,1775
2018,2,San Jacinto,Private,52,Finance and Insurance,2,8 ,7 ,56 ,660 ,"477,291 ",53 ,57 ,57 ,1775
2018,2,Franklin,Private,52,Finance and Insurance,2,10 ,7 ,67 ,732 ,"640,900 ",68 ,68 ,66 ,1775
2018,2,Duval,Private,52,Finance and Insurance,2,8 ,8 ,50 ,677 ,"443,292 ",48 ,50 ,53 ,1775
2018,2,Wheeler,Private,52,Finance and Insurance,2,9 ,8 ,46 ,912 ,"541,604 ",46 ,46 ,45 ,1775
2018,2,Refugio,Private,52,Finance and Insurance,2,9 ,9 ,30 ,908 ,"358,076 ",32 ,30 ,29 ,1775
2018,2,Rains,Private,52,Finance and Insurance,2,9 ,9 ,43 ,960 ,"536,829 ",42 ,42 ,45 ,1775
2018,2,San Augustine,Private,52,Finance and Insurance,2,10 ,9 ,34 ,641 ,"283,254 ",35 ,33 ,34 ,1775
2018,2,Marion,Private,52,Finance and Insurance,2,10 ,10 ,36 ,839 ,"392,717 ",37 ,36 ,35 ,1775
2018,2,Jim Hogg,Private,52,Finance and Insurance,2,10 ,10 ,44 ,559 ,"317,271 ",43 ,43 ,45 ,1775
2018,2,Parmer,Private,52,Finance and Insurance,2,10 ,10 ,65 ,"1,064 ","894,326 ",65 ,66 ,63 ,1775
2018,2,Hansford,Private,52,Finance and Insurance,2,10 ,10 ,127 ,890 ,"1,468,803 ",126 ,126 ,129 ,1775
2018,2,Floyd,Private,52,Finance and Insurance,2,11 ,10 ,61 ,706 ,"557,124 ",60 ,62 ,60 ,1775
2018,2,Live Oak,Private,52,Finance and Insurance,2,11 ,10 ,116 ,944 ,"1,423,267 ",118 ,118 ,112 ,1775
2018,2,Clay,Private,52,Finance and Insurance,2,12 ,10 ,46 ,"1,185 ","713,595 ",46 ,47 ,46 ,1775
2018,2,Swisher,Private,52,Finance and Insurance,2,11 ,11 ,36 ,887 ,"415,106 ",36 ,37 ,35 ,1775
2018,2,Baylor,Private,52,Finance and Insurance,2,11 ,11 ,47 ,748 ,"460,403 ",48 ,47 ,47 ,1775
2018,2,McCulloch,Private,52,Finance and Insurance,2,11 ,11 ,81 ,747 ,"786,506 ",80 ,81 ,82 ,1775
2018,2,Dimmit,Private,52,Finance and Insurance,2,12 ,12 ,54 ,633 ,"446,780 ",53 ,54 ,56 ,1775
2018,2,Trinity,Private,52,Finance and Insurance,2,12 ,12 ,66 ,772 ,"665,797 ",65 ,67 ,67 ,1775
2018,2,Hemphill,Private,52,Finance and Insurance,2,12 ,12 ,67 ,"1,019 ","887,866 ",68 ,67 ,66 ,1775
2018,2,Coleman,Private,52,Finance and Insurance,2,12 ,12 ,70 ,922 ,"834,718 ",69 ,70 ,70 ,1775
2018,2,Grimes,Private,52,Finance and Insurance,2,13 ,12 ,114 ,922 ,"1,363,003 ",113 ,113 ,115 ,1775
2018,2,Burleson,Private,52,Finance and Insurance,2,16 ,12 ,121 ,981 ,"1,547,584 ",120 ,120 ,124 ,1775
2018,2,Yoakum,Private,52,Finance and Insurance,2,13 ,13 ,45 ,898 ,"521,474 ",46 ,43 ,45 ,1775
2018,2,Ward,Private,52,Finance and Insurance,2,13 ,13 ,96 ,948 ,"1,187,457 ",95 ,96 ,98 ,1775
2018,2,Callahan,Private,52,Finance and Insurance,2,14 ,13 ,60 ,"1,080 ","837,757 ",59 ,60 ,60 ,1775
2018,2,Lynn,Private,52,Finance and Insurance,2,14 ,13 ,64 ,"1,165 ","974,411 ",65 ,64 ,64 ,1775
2018,2,Zapata,Private,52,Finance and Insurance,2,15 ,13 ,102 ,574 ,"763,661 ",100 ,101 ,106 ,1775
2018,2,Robertson,Private,52,Finance and Insurance,2,16 ,13 ,75 ,879 ,"861,096 ",78 ,72 ,76 ,1775
2018,2,Bailey,Private,52,Finance and Insurance,2,14 ,14 ,62 ,"1,118 ","905,742 ",65 ,61 ,61 ,1775
2018,2,Blanco,Private,52,Finance and Insurance,2,15 ,14 ,80 ,877 ,"916,272 ",81 ,80 ,80 ,1775
2018,2,Comanche,Private,52,Finance and Insurance,2,15 ,14 ,116 ,778 ,"1,176,031 ",115 ,117 ,117 ,1775
2018,2,Castro,Private,52,Finance and Insurance,2,15 ,15 ,59 ,864 ,"662,397 ",59 ,58 ,60 ,1775
2018,2,Willacy,Private,52,Finance and Insurance,2,15 ,15 ,99 ,783 ,"1,011,241 ",97 ,102 ,99 ,1775
2018,2,Karnes,Private,52,Finance and Insurance,2,15 ,15 ,119 ,"1,170 ","1,814,381 ",119 ,119 ,120 ,1775
2018,2,Stephens,Private,52,Finance and Insurance,2,15 ,15 ,125 ,"1,060 ","1,726,610 ",125 ,125 ,126 ,1775
2018,2,Bandera,Private,52,Finance and Insurance,2,16 ,15 ,90 ,979 ,"1,149,781 ",90 ,92 ,89 ,1775
2018,2,Camp,Private,52,Finance and Insurance,2,16 ,15 ,95 ,807 ,"1,000,459 ",95 ,95 ,96 ,1775
2018,2,Falls,Private,52,Finance and Insurance,2,17 ,15 ,69 ,"1,082 ","975,081 ",70 ,69 ,69 ,1775
2018,2,Ochiltree,Private,52,Finance and Insurance,2,16 ,16 ,110 ,992 ,"1,418,193 ",108 ,109 ,113 ,1775
2018,2,Pecos,Private,52,Finance and Insurance,2,16 ,16 ,127 ,776 ,"1,281,253 ",124 ,125 ,132 ,1775
2018,2,Andrews,Private,52,Finance and Insurance,2,17 ,16 ,108 ,"1,271 ","1,778,440 ",108 ,107 ,108 ,1775
2018,2,Frio,Private,52,Finance and Insurance,2,17 ,16 ,126 ,"1,024 ","1,677,446 ",125 ,126 ,127 ,1775
2018,2,Lampasas,Private,52,Finance and Insurance,2,18 ,16 ,100 ,"1,011 ","1,319,086 ",100 ,99 ,102 ,1775
2018,2,Tyler,Private,52,Finance and Insurance,2,18 ,16 ,112 ,849 ,"1,235,500 ",113 ,112 ,111 ,1775
2018,2,Red River,Private,52,Finance and Insurance,2,17 ,17 ,73 ,658 ,"621,214 ",72 ,73 ,73 ,1775
2018,2,Madison,Private,52,Finance and Insurance,2,17 ,17 ,93 ,769 ,"929,828 ",91 ,93 ,95 ,1775
2018,2,Gaines,Private,52,Finance and Insurance,2,19 ,17 ,149 ,"1,054 ","2,045,610 ",148 ,149 ,151 ,1775
2018,2,Morris,Private,52,Finance and Insurance,2,22 ,17 ,116 ,832 ,"1,251,659 ",116 ,118 ,113 ,1775
2018,2,Runnels,Private,52,Finance and Insurance,2,18 ,18 ,86 ,804 ,"898,458 ",87 ,86 ,85 ,1775
2018,2,Childress,Private,52,Finance and Insurance,2,19 ,19 ,77 ,"1,105 ","1,111,365 ",79 ,78 ,75 ,1775
2018,2,Brewster,Private,52,Finance and Insurance,2,19 ,19 ,89 ,"1,469 ","1,693,048 ",88 ,88 ,90 ,1775
2018,2,Dawson,Private,52,Finance and Insurance,2,19 ,19 ,109 ,"1,001 ","1,413,923 ",108 ,111 ,107 ,1775
2018,2,Montague,Private,52,Finance and Insurance,2,20 ,19 ,148 ,"1,075 ","2,063,586 ",149 ,148 ,146 ,1775
2018,2,Scurry,Private,52,Finance and Insurance,2,21 ,19 ,133 ,"1,304 ","2,248,679 ",136 ,126 ,136 ,1775
2018,2,Leon,Private,52,Finance and Insurance,2,22 ,19 ,171 ,"1,261 ","2,796,731 ",171 ,169 ,172 ,1775
2018,2,Lamb,Private,52,Finance and Insurance,2,24 ,19 ,122 ,916 ,"1,452,225 ",122 ,122 ,122 ,1775
2018,2,Bosque,Private,52,Finance and Insurance,2,26 ,19 ,100 ,875 ,"1,137,019 ",98 ,99 ,103 ,1775
2018,2,Jones,Private,52,Finance and Insurance,2,20 ,20 ,88 ,937 ,"1,071,721 ",88 ,88 ,88 ,1775
2018,2,Terry,Private,52,Finance and Insurance,2,20 ,20 ,96 ,810 ,"1,007,476 ",94 ,95 ,98 ,1775
2018,2,Freestone,Private,52,Finance and Insurance,2,21 ,21 ,99 ,843 ,"1,081,651 ",98 ,99 ,99 ,1775
2018,2,Eastland,Private,52,Finance and Insurance,2,24 ,22 ,146 ,"1,017 ","1,929,787 ",143 ,148 ,147 ,1775
2018,2,Jackson,Private,52,Finance and Insurance,2,25 ,22 ,127 ,883 ,"1,457,162 ",121 ,130 ,130 ,1775
2018,2,Colorado,Private,52,Finance and Insurance,2,25 ,22 ,142 ,"1,112 ","2,052,414 ",141 ,142 ,143 ,1775
2018,2,Lee,Private,52,Finance and Insurance,2,25 ,22 ,221 ,878 ,"2,527,032 ",221 ,223 ,220 ,1775
2018,2,Milam,Private,52,Finance and Insurance,2,30 ,22 ,206 ,909 ,"2,439,157 ",208 ,204 ,207 ,1775
2018,2,Dallam,Private,52,Finance and Insurance,2,23 ,23 ,173 ,980 ,"2,199,624 ",172 ,172 ,174 ,1775
2018,2,Lavaca,Private,52,Finance and Insurance,2,25 ,23 ,163 ,"1,067 ","2,257,189 ",162 ,166 ,160 ,1775
2018,2,Young,Private,52,Finance and Insurance,2,25 ,23 ,227 ,893 ,"2,631,150 ",225 ,226 ,229 ,1775
2018,2,Hutchinson,Private,52,Finance and Insurance,2,28 ,23 ,172 ,959 ,"2,139,952 ",173 ,172 ,170 ,1775
2018,2,Gonzales,Private,52,Finance and Insurance,2,29 ,23 ,178 ,925 ,"2,136,291 ",178 ,177 ,178 ,1775
2018,2,Llano,Private,52,Finance and Insurance,2,35 ,23 ,193 ,"1,049 ","2,636,937 ",191 ,196 ,193 ,1775
2018,2,Panola,Private,52,Finance and Insurance,2,26 ,25 ,168 ,931 ,"2,032,686 ",165 ,167 ,172 ,1775
2018,2,Waller,Private,52,Finance and Insurance,2,27 ,26 ,198 ,963 ,"2,473,339 ",198 ,199 ,196 ,1775
2018,2,Limestone,Private,52,Finance and Insurance,2,29 ,27 ,253 ,611 ,"2,013,439 ",249 ,250 ,261 ,1775
2018,2,Chambers,Private,52,Finance and Insurance,2,31 ,27 ,144 ,"1,077 ","2,016,247 ",146 ,144 ,142 ,1775
2018,2,Nolan,Private,52,Finance and Insurance,2,29 ,28 ,160 ,943 ,"1,961,769 ",161 ,162 ,157 ,1775
2018,2,Deaf Smith,Private,52,Finance and Insurance,2,30 ,28 ,186 ,960 ,"2,324,512 ",185 ,186 ,188 ,1775
2018,2,Aransas,Private,52,Finance and Insurance,2,34 ,28 ,150 ,"1,156 ","2,255,037 ",149 ,149 ,152 ,1775
2018,2,Wilbarger,Private,52,Finance and Insurance,2,31 ,29 ,161 ,965 ,"2,020,673 ",159 ,163 ,161 ,1775
2018,2,Moore,Private,52,Finance and Insurance,2,33 ,29 ,140 ,882 ,"1,605,916 ",140 ,141 ,139 ,1775
2018,2,Palo Pinto,Private,52,Finance and Insurance,2,38 ,30 ,193 ,930 ,"2,338,282 ",188 ,190 ,202 ,1775
2018,2,Fannin,Private,52,Finance and Insurance,2,35 ,31 ,219 ,880 ,"2,508,293 ",217 ,220 ,221 ,1775
2018,2,Uvalde,Private,52,Finance and Insurance,2,37 ,31 ,244 ,710 ,"2,255,613 ",240 ,245 ,248 ,1775
2018,2,Caldwell,Private,52,Finance and Insurance,2,34 ,32 ,210 ,938 ,"2,564,343 ",210 ,210 ,211 ,1775
2018,2,Wilson,Private,52,Finance and Insurance,2,38 ,32 ,161 ,786 ,"1,648,521 ",164 ,161 ,159 ,1775
2018,2,Bee,Private,52,Finance and Insurance,2,36 ,33 ,141 ,957 ,"1,757,469 ",139 ,142 ,143 ,1775
2018,2,Gray,Private,52,Finance and Insurance,2,36 ,33 ,174 ,"1,028 ","2,325,086 ",175 ,174 ,173 ,1775
2018,2,Calhoun,Private,52,Finance and Insurance,2,36 ,33 ,213 ,"1,063 ","2,939,710 ",212 ,214 ,212 ,1775
2018,2,Jasper,Private,52,Finance and Insurance,2,39 ,33 ,248 ,726 ,"2,338,818 ",248 ,249 ,246 ,1775
2018,2,Upshur,Private,52,Finance and Insurance,2,40 ,33 ,247 ,836 ,"2,682,783 ",246 ,248 ,247 ,1775
2018,2,DeWitt,Private,52,Finance and Insurance,2,43 ,33 ,355 ,"1,089 ","5,030,720 ",355 ,356 ,355 ,1775
2018,2,Cass,Private,52,Finance and Insurance,2,41 ,35 ,192 ,731 ,"1,824,021 ",193 ,193 ,190 ,1775
2018,2,Gillespie,Private,52,Finance and Insurance,2,43 ,35 ,335 ,"1,121 ","4,880,478 ",336 ,331 ,338 ,1775
2018,2,Medina,Private,52,Finance and Insurance,2,49 ,35 ,345 ,864 ,"3,873,525 ",344 ,346 ,345 ,1775
2018,2,Fayette,Private,52,Finance and Insurance,2,44 ,36 ,371 ,999 ,"4,821,325 ",371 ,371 ,372 ,1775
2018,2,Matagorda,Private,52,Finance and Insurance,2,43 ,37 ,192 ,812 ,"2,026,363 ",191 ,188 ,197 ,1775
2018,2,Starr,Private,52,Finance and Insurance,2,45 ,37 ,301 ,598 ,"2,342,631 ",302 ,302 ,300 ,1775
2018,2,Atascosa,Private,52,Finance and Insurance,2,40 ,38 ,228 ,912 ,"2,702,410 ",226 ,230 ,228 ,1775
2018,2,Polk,Private,52,Finance and Insurance,2,41 ,38 ,337 ,822 ,"3,602,586 ",326 ,341 ,344 ,1775
2018,2,Hill,Private,52,Finance and Insurance,2,43 ,38 ,204 ,919 ,"2,436,405 ",203 ,205 ,204 ,1775
2018,2,Shelby,Private,52,Finance and Insurance,2,45 ,39 ,544 ,838 ,"5,926,702 ",541 ,544 ,548 ,1775
2018,2,Rusk,Private,52,Finance and Insurance,2,50 ,39 ,605 ,969 ,"7,619,107 ",594 ,608 ,612 ,1775
2018,2,Hockley,Private,52,Finance and Insurance,2,43 ,40 ,252 ,"1,212 ","3,975,490 ",261 ,246 ,250 ,1775
2018,2,Howard,Private,52,Finance and Insurance,2,45 ,40 ,260 ,992 ,"3,357,707 ",264 ,257 ,260 ,1775
2018,2,Cherokee,Private,52,Finance and Insurance,2,47 ,41 ,402 ,"1,069 ","5,580,068 ",404 ,397 ,404 ,1775
2018,2,Wood,Private,52,Finance and Insurance,2,58 ,42 ,310 ,941 ,"3,786,622 ",308 ,313 ,308 ,1775
2018,2,Cooke,Private,52,Finance and Insurance,2,47 ,43 ,493 ,"1,050 ","6,723,712 ",487 ,491 ,500 ,1775
2018,2,Hopkins,Private,52,Finance and Insurance,2,52 ,44 ,490 ,931 ,"5,929,374 ",489 ,494 ,487 ,1775
2018,2,Van Zandt,Private,52,Finance and Insurance,2,57 ,44 ,274 ,842 ,"2,996,704 ",271 ,275 ,275 ,1775
2018,2,Hardin,Private,52,Finance and Insurance,2,57 ,45 ,202 ,846 ,"2,221,334 ",204 ,202 ,200 ,1775
2018,2,Hale,Private,52,Finance and Insurance,2,51 ,46 ,281 ,839 ,"3,066,862 ",282 ,280 ,282 ,1775
2018,2,Kleberg,Private,52,Finance and Insurance,2,53 ,46 ,286 ,"1,023 ","3,807,278 ",286 ,287 ,286 ,1775
2018,2,Jim Wells,Private,52,Finance and Insurance,2,54 ,46 ,357 ,909 ,"4,221,670 ",358 ,355 ,359 ,1775
2018,2,Maverick,Private,52,Finance and Insurance,2,55 ,46 ,391 ,685 ,"3,483,696 ",389 ,387 ,398 ,1775
2018,2,Wise,Private,52,Finance and Insurance,2,58 ,46 ,369 ,"1,382 ","6,622,857 ",369 ,367 ,370 ,1775
2018,2,Brown,Private,52,Finance and Insurance,2,53 ,49 ,367 ,945 ,"4,508,914 ",371 ,364 ,366 ,1775
2018,2,Titus,Private,52,Finance and Insurance,2,55 ,50 ,403 ,904 ,"4,742,294 ",402 ,403 ,405 ,1775
2018,2,Erath,Private,52,Finance and Insurance,2,59 ,50 ,323 ,"1,010 ","4,242,281 ",318 ,323 ,328 ,1775
2018,2,Washington,Private,52,Finance and Insurance,2,56 ,52 ,765 ,"1,210 ","12,036,728 ",764 ,766 ,765 ,1775
2018,2,Bastrop,Private,52,Finance and Insurance,2,68 ,52 ,384 ,"1,002 ","5,005,026 ",382 ,384 ,387 ,1775
2018,2,Houston,Private,52,Finance and Insurance,2,56 ,53 ,323 ,"2,174 ","9,118,080 ",317 ,313 ,338 ,1775
2018,2,Liberty,Private,52,Finance and Insurance,2,71 ,53 ,362 ,968 ,"4,552,818 ",361 ,364 ,360 ,1775
2018,2,Val Verde,Private,52,Finance and Insurance,2,64 ,54 ,489 ,807 ,"5,124,089 ",483 ,483 ,500 ,1775
2018,2,San Patricio,Private,52,Finance and Insurance,2,74 ,54 ,296 ,771 ,"2,962,249 ",296 ,294 ,297 ,1775
2018,2,Navarro,Private,52,Finance and Insurance,2,62 ,55 ,439 ,851 ,"4,859,087 ",436 ,441 ,441 ,1775
2018,2,Coryell,Private,52,Finance and Insurance,2,69 ,55 ,425 ,"1,313 ","7,252,327 ",430 ,418 ,427 ,1775
2018,2,Walker,Private,52,Finance and Insurance,2,62 ,56 ,411 ,862 ,"4,607,547 ",416 ,409 ,409 ,1775
2018,2,Burnet,Private,52,Finance and Insurance,2,64 ,56 ,319 ,"1,006 ","4,167,590 ",322 ,323 ,311 ,1775
2018,2,Austin,Private,52,Finance and Insurance,2,62 ,58 ,396 ,"1,215 ","6,253,481 ",391 ,397 ,400 ,1775
2018,2,Wharton,Private,52,Finance and Insurance,2,69 ,59 ,396 ,"1,075 ","5,528,903 ",395 ,392 ,400 ,1775
2018,2,Kerr,Private,52,Finance and Insurance,2,78 ,63 ,402 ,"1,177 ","6,143,638 ",397 ,406 ,402 ,1775
2018,2,Hood,Private,52,Finance and Insurance,2,84 ,63 ,440 ,"1,141 ","6,529,667 ",439 ,438 ,444 ,1775
2018,2,Lamar,Private,52,Finance and Insurance,2,74 ,64 ,630 ,863 ,"7,063,766 ",628 ,632 ,629 ,1775
2018,2,Hunt,Private,52,Finance and Insurance,2,82 ,66 ,401 ,929 ,"4,848,636 ",400 ,398 ,406 ,1775
